Date,precip,Tmax,Tmin,Tmean
2001-12-28,0.001,21.0,15.0,18.0
2001-12-29,0.0,25.0,10.0,17.5
2001-12-30,0.0,23.0,10.0,16.5
2001-12-31,0.0,21.0,9.0,15.0
2002-01-01,0.0,20.0,5.0,12.5
2002-01-02,0.0,23.0,8.0,15.5
2002-01-03,0.0,32.0,10.0,21.0
2002-01-04,0.0,34.0,14.0,24.0
2002-01-05,0.0,36.0,20.0,28.0
2002-01-06,0.02,37.0,27.0,32.0
2002-01-07,0.0,32.0,17.0,24.5
2002-01-08,0.0,30.0,18.0,24.0
2002-01-09,0.0,40.0,23.0,31.5
2002-01-10,0.0,55.0,34.0,44.5
2002-01-11,0.0,45.0,32.0,38.5
2002-01-12,0.0,44.0,32.0,38.0
2002-01-13,0.03,42.0,29.0,35.5
2002-01-14,0.001,41.0,30.0,35.5
2002-01-15,0.04,44.0,30.0,37.0
2002-01-16,0.0,34.0,26.0,30.0
2002-01-17,0.15,32.0,18.0,25.0
2002-01-18,0.0,26.0,10.0,18.0
2002-01-19,0.0,19.0,10.0,14.5
2002-01-20,0.0,26.0,14.0,20.0
2002-01-21,0.001,32.0,18.0,25.0
2002-01-22,0.0,36.0,27.0,31.5
2002-01-23,0.02,55.0,30.0,42.5
2002-01-24,0.001,46.0,34.0,40.0
2002-01-25,0.0,41.0,27.0,34.0
2002-01-26,0.0,49.0,28.0,38.5
2002-01-27,0.0,54.0,35.0,44.5
2002-01-28,0.0,60.0,36.0,48.0
2002-01-29,0.0,40.0,29.0,34.5
2002-01-30,0.0,34.0,27.0,30.5
2002-01-31,0.52,32.0,30.0,31.0
2002-02-01,0.13,33.0,24.0,28.5
2002-02-02,0.0,33.0,12.0,22.5
2002-02-03,0.0,33.0,14.0,23.5
2002-02-04,0.0,36.0,12.0,24.0
2002-02-05,0.0,22.0,10.0,16.0
2002-02-06,0.0,33.0,18.0,25.5
2002-02-07,0.0,37.0,22.0,29.5
2002-02-08,0.0,41.0,28.0,34.5
2002-02-09,0.0,46.0,32.0,39.0
2002-02-10,0.11,43.0,30.0,36.5
2002-02-11,0.02,44.0,17.0,30.5
2002-02-12,0.0,43.0,20.0,31.5
2002-02-13,0.0,39.0,21.0,30.0
2002-02-14,0.0,34.0,24.0,29.0
2002-02-15,0.001,46.0,27.0,36.5
2002-02-16,0.0,47.0,33.0,40.0
2002-02-17,0.01,42.0,24.0,33.0
2002-02-18,0.0,38.0,26.0,32.0
2002-02-19,0.23,52.0,28.0,40.0
2002-02-20,0.18,55.0,37.0,46.0
2002-02-21,0.45,48.0,29.0,38.5
2002-02-22,0.001,31.0,20.0,25.5
2002-02-23,0.0,36.0,nan,nan
2002-02-24,0.0,54.0,30.0,42.0
2002-02-25,0.0,62.0,38.0,50.0
2002-02-26,0.12,38.0,22.0,30.0
2002-02-27,0.04,23.0,18.0,20.5
2002-02-28,0.001,26.0,15.0,20.5
2002-03-01,0.0,30.0,16.0,23.0
2002-03-02,0.26,33.0,24.0,28.5
2002-03-03,0.37,33.0,18.0,25.5
2002-03-04,0.0,24.0,-6.0,9.0
2002-03-05,0.02,16.0,-3.0,6.5
2002-03-06,0.001,32.0,10.0,21.0
2002-03-07,0.0,34.0,22.0,28.0
2002-03-08,0.1,48.0,32.0,40.0
2002-03-09,0.38,62.0,48.0,55.0
2002-03-10,0.05,56.0,20.0,38.0
2002-03-11,0.0,33.0,22.0,27.5
2002-03-12,0.0,44.0,26.0,35.0
2002-03-13,0.0,45.0,30.0,37.5
2002-03-14,0.0,57.0,32.0,44.5
2002-03-15,0.001,53.0,34.0,43.5
2002-03-16,0.0,44.0,30.0,37.0
2002-03-17,0.0,40.0,32.0,36.0
2002-03-18,0.0,38.0,33.0,35.5
2002-03-19,0.0,40.0,28.0,34.0
2002-03-20,0.0,42.0,29.0,35.5
2002-03-21,0.01,43.0,19.0,31.0
2002-03-22,0.0,20.0,14.0,17.0
2002-03-23,0.0,35.0,18.0,26.5
2002-03-24,0.001,41.0,26.0,33.5
2002-03-25,0.03,31.0,24.0,27.5
2002-03-26,0.15,38.0,25.0,31.5
2002-03-27,0.0,46.0,22.0,34.0
2002-03-28,0.001,50.0,25.0,37.5
2002-03-29,0.001,45.0,30.0,37.5
2002-03-30,0.65,50.0,32.0,41.0
2002-03-31,0.01,47.0,28.0,37.5
2002-04-01,0.001,43.0,25.0,34.0
2002-04-02,0.25,38.0,26.0,32.0
2002-04-03,0.001,38.0,28.0,33.0
2002-04-04,0.001,38.0,29.0,33.5
2002-04-05,0.05,34.0,24.0,29.0
2002-04-06,0.0,40.0,23.0,31.5
2002-04-07,0.0,43.0,27.0,35.0
2002-04-08,0.33,46.0,37.0,41.5
2002-04-09,1.13,46.0,38.0,42.0
2002-04-10,0.0,43.0,33.0,38.0
2002-04-11,0.0,56.0,35.0,45.5
2002-04-12,0.001,75.0,42.0,58.5
2002-04-13,0.03,62.0,39.0,50.5
2002-04-14,0.0,53.0,41.0,47.0
2002-04-15,0.0,77.0,48.0,62.5
2002-04-16,0.0,88.0,60.0,74.0
2002-04-17,0.0,86.0,67.0,76.5
2002-04-18,0.0,84.0,59.0,71.5
2002-04-19,0.16,88.0,62.0,75.0
2002-04-20,0.05,62.0,39.0,50.5
2002-04-21,0.03,46.0,38.0,42.0
2002-04-22,0.19,39.0,34.0,36.5
2002-04-23,0.001,41.0,34.0,37.5
2002-04-24,0.0,49.0,nan,nan
2002-04-25,0.22,71.0,35.0,53.0
2002-04-26,0.0,53.0,35.0,44.0
