Date,precip,Tmax,Tmin,Tmean
1960-06-28,0.36,81.0,66.0,73.5
1960-06-29,0.0,82.0,66.0,74.0
1960-06-30,0.0,75.0,58.0,66.5
1960-07-01,0.05,70.0,54.0,62.0
1960-07-02,0.0,82.0,58.0,70.0
1960-07-03,1.75,79.0,61.0,70.0
1960-07-04,0.0,74.0,50.0,62.0
1960-07-05,0.0,75.0,54.0,64.5
1960-07-06,0.0,75.0,58.0,66.5
1960-07-07,0.0,81.0,54.0,67.5
1960-07-08,0.0,83.0,59.0,71.0
1960-07-09,0.0,81.0,64.0,72.5
1960-07-10,0.51,71.0,60.0,65.5
1960-07-11,0.0,76.0,60.0,68.0
1960-07-12,0.0,84.0,64.0,74.0
1960-07-13,0.8,76.0,64.0,70.0
1960-07-14,0.0,70.0,54.0,62.0
1960-07-15,0.0,74.0,51.0,62.5
1960-07-16,0.0,82.0,58.0,70.0
1960-07-17,0.001,81.0,63.0,72.0
1960-07-18,0.02,83.0,63.0,73.0
1960-07-19,0.14,84.0,62.0,73.0
1960-07-20,0.0,77.0,56.0,66.5
1960-07-21,0.0,91.0,59.0,75.0
1960-07-22,0.0,90.0,69.0,79.5
1960-07-23,0.04,83.0,65.0,74.0
1960-07-24,0.0,80.0,56.0,68.0
1960-07-25,0.13,83.0,70.0,76.5
1960-07-26,0.93,83.0,67.0,75.0
1960-07-27,0.0,84.0,64.0,74.0
1960-07-28,0.03,88.0,65.0,76.5
1960-07-29,0.0,90.0,66.0,78.0
1960-07-30,0.0,82.0,67.0,74.5
1960-07-31,0.0,81.0,56.0,68.5
1960-08-01,0.0,82.0,58.0,70.0
1960-08-02,0.001,84.0,65.0,74.5
1960-08-03,0.52,83.0,64.0,73.5
1960-08-04,0.001,72.0,66.0,69.0
1960-08-05,0.0,76.0,56.0,66.0
1960-08-06,0.02,79.0,67.0,73.0
1960-08-07,0.16,87.0,69.0,78.0
1960-08-08,0.0,81.0,65.0,73.0
1960-08-09,0.14,79.0,64.0,71.5
1960-08-10,0.08,73.0,59.0,66.0
1960-08-11,0.0,77.0,53.0,65.0
1960-08-12,0.0,82.0,56.0,69.0
1960-08-13,0.0,84.0,59.0,71.5
1960-08-14,0.03,77.0,61.0,69.0
1960-08-15,0.0,70.0,52.0,61.0
1960-08-16,0.0,75.0,55.0,65.0
1960-08-17,0.0,80.0,62.0,71.0
1960-08-18,0.15,82.0,67.0,74.5
1960-08-19,0.27,83.0,67.0,75.0
1960-08-20,0.28,78.0,65.0,71.5
1960-08-21,0.0,82.0,61.0,71.5
1960-08-22,0.0,81.0,65.0,73.0
1960-08-23,0.0,78.0,64.0,71.0
1960-08-24,0.0,76.0,66.0,71.0
1960-08-25,0.0,80.0,64.0,72.0
1960-08-26,0.0,88.0,68.0,78.0
1960-08-27,0.0,80.0,58.0,69.0
1960-08-28,0.0,88.0,69.0,78.5
1960-08-29,0.01,80.0,69.0,74.5
1960-08-30,0.0,83.0,61.0,72.0
1960-08-31,0.0,93.0,68.0,80.5
1960-09-01,0.0,92.0,72.0,82.0
1960-09-02,0.0,83.0,68.0,75.5
1960-09-03,0.0,95.0,66.0,80.5
1960-09-04,0.0,88.0,71.0,79.5
1960-09-05,0.0,80.0,69.0,74.5
1960-09-06,0.0,91.0,70.0,80.5
1960-09-07,0.0,96.0,73.0,84.5
1960-09-08,0.0,93.0,73.0,83.0
1960-09-09,0.06,84.0,61.0,72.5
1960-09-10,0.0,72.0,48.0,60.0
1960-09-11,0.0,80.0,51.0,65.5
1960-09-12,0.34,68.0,49.0,58.5
1960-09-13,0.0,71.0,49.0,60.0
1960-09-14,0.0,73.0,46.0,59.5
1960-09-15,0.0,73.0,58.0,65.5
1960-09-16,0.18,65.0,56.0,60.5
1960-09-17,0.0,75.0,63.0,69.0
1960-09-18,0.02,69.0,60.0,64.5
1960-09-19,0.59,67.0,61.0,64.0
1960-09-20,0.01,65.0,57.0,61.0
1960-09-21,0.0,68.0,53.0,60.5
1960-09-22,0.001,71.0,59.0,65.0
1960-09-23,0.001,66.0,59.0,62.5
1960-09-24,0.001,83.0,60.0,71.5
1960-09-25,0.18,70.0,57.0,63.5
1960-09-26,0.0,71.0,48.0,59.5
1960-09-27,0.0,68.0,54.0,61.0
1960-09-28,0.0,66.0,45.0,55.5
1960-09-29,0.06,63.0,52.0,57.5
1960-09-30,0.07,56.0,48.0,52.0
1960-10-01,0.06,65.0,40.0,52.5
1960-10-02,0.11,65.0,51.0,58.0
1960-10-03,0.0,62.0,41.0,51.5
1960-10-04,0.0,66.0,40.0,53.0
1960-10-05,0.0,78.0,53.0,65.5
1960-10-06,0.0,70.0,49.0,59.5
1960-10-07,0.0,63.0,42.0,52.5
1960-10-08,0.0,64.0,43.0,53.5
1960-10-09,0.0,66.0,41.0,53.5
1960-10-10,0.0,78.0,46.0,62.0
1960-10-11,0.0,76.0,54.0,65.0
1960-10-12,0.0,68.0,51.0,59.5
1960-10-13,0.55,77.0,58.0,67.5
1960-10-14,1.0,64.0,57.0,60.5
1960-10-15,0.02,64.0,57.0,60.5
1960-10-16,0.0,65.0,43.0,54.0
1960-10-17,0.0,65.0,46.0,55.5
1960-10-18,0.0,60.0,39.0,49.5
1960-10-19,0.18,51.0,34.0,42.5
1960-10-20,0.0,46.0,29.0,37.5
1960-10-21,0.0,48.0,26.0,37.0
1960-10-22,0.0,68.0,38.0,53.0
1960-10-23,0.0,64.0,44.0,54.0
1960-10-24,0.0,47.0,27.0,37.0
1960-10-25,0.18,54.0,27.0,40.5
1960-10-26,0.48,51.0,44.0,47.5
1960-10-27,0.001,54.0,41.0,47.5
1960-10-28,0.0,57.0,48.0,52.5
1960-10-29,0.0,57.0,44.0,50.5
1960-10-30,0.001,57.0,51.0,54.0
1960-10-31,0.94,57.0,41.0,49.0
1960-11-01,0.13,45.0,40.0,42.5
1960-11-02,0.0,43.0,40.0,41.5
1960-11-03,0.0,57.0,30.0,43.5
1960-11-04,0.15,51.0,43.0,47.0
1960-11-05,0.04,44.0,33.0,38.5
1960-11-06,0.35,41.0,32.0,36.5
1960-11-07,0.0,44.0,23.0,33.5
1960-11-08,0.05,42.0,35.0,38.5
1960-11-09,0.02,42.0,25.0,33.5
1960-11-10,0.0,40.0,23.0,31.5
1960-11-11,0.0,46.0,23.0,34.5
1960-11-12,0.0,56.0,29.0,42.5
1960-11-13,0.0,65.0,33.0,49.0
1960-11-14,0.0,67.0,40.0,53.5
1960-11-15,0.71,66.0,59.0,62.5
1960-11-16,0.23,60.0,41.0,50.5
1960-11-17,0.0,48.0,29.0,38.5
1960-11-18,0.0,49.0,38.0,43.5
1960-11-19,0.0,52.0,31.0,41.5
1960-11-20,0.0,50.0,33.0,41.5
1960-11-21,0.0,57.0,31.0,44.0
1960-11-22,0.001,54.0,37.0,45.5
1960-11-23,0.0,51.0,25.0,38.0
1960-11-24,0.0,47.0,31.0,39.0
1960-11-25,0.0,54.0,32.0,43.0
1960-11-26,0.0,62.0,42.0,52.0
1960-11-27,0.001,58.0,44.0,51.0
1960-11-28,0.27,62.0,33.0,47.5
1960-11-29,0.03,33.0,21.0,27.0
1960-11-30,0.0,27.0,19.0,23.0
1960-12-01,0.0,35.0,14.0,24.5
1960-12-02,0.0,43.0,19.0,31.0
1960-12-03,0.0,48.0,28.0,38.0
1960-12-04,0.0,56.0,39.0,47.5
1960-12-05,0.23,61.0,47.0,54.0
1960-12-06,0.0,54.0,26.0,40.0
1960-12-07,0.0,35.0,17.0,26.0
1960-12-08,0.0,30.0,16.0,23.0
1960-12-09,0.0,29.0,10.0,19.5
1960-12-10,0.001,34.0,24.0,29.0
1960-12-11,0.001,34.0,24.0,29.0
1960-12-12,0.06,25.0,11.0,18.0
1960-12-13,0.0,28.0,8.0,18.0
1960-12-14,0.0,42.0,21.0,31.5
1960-12-15,0.01,36.0,23.0,29.5
1960-12-16,0.0,31.0,10.0,20.5
1960-12-17,0.0,29.0,13.0,21.0
1960-12-18,0.0,35.0,22.0,28.5
1960-12-19,0.0,27.0,11.0,19.0
1960-12-20,0.04,24.0,10.0,17.0
1960-12-21,0.0,14.0,-2.0,6.0
1960-12-22,0.001,6.0,-1.0,2.5
1960-12-23,0.001,11.0,-13.0,-1.0
1960-12-24,0.02,27.0,10.0,18.5
1960-12-25,0.0,44.0,12.0,28.0
1960-12-26,0.001,33.0,19.0,26.0
1960-12-27,0.0,26.0,13.0,19.5
1960-12-28,0.001,31.0,12.0,21.5
1960-12-29,0.001,31.0,23.0,27.0
1960-12-30,0.0,39.0,18.0,28.5
1960-12-31,0.0,33.0,23.0,28.0
1961-01-01,0.0,29.0,21.0,25.0
1961-01-02,0.05,30.0,20.0,25.0
1961-01-03,0.001,28.0,8.0,18.0
1961-01-04,0.0,32.0,1.0,16.5
1961-01-05,0.0,40.0,15.0,27.5
1961-01-06,0.0,48.0,29.0,38.5
1961-01-07,0.0,40.0,32.0,36.0
1961-01-08,0.0,32.0,14.0,23.0
1961-01-09,0.0,33.0,8.0,20.5
1961-01-10,0.0,45.0,19.0,32.0
1961-01-11,0.0,45.0,24.0,34.5
1961-01-12,0.0,51.0,23.0,37.0
1961-01-13,0.0,58.0,30.0,44.0
1961-01-14,0.0,41.0,28.0,34.5
1961-01-15,0.001,35.0,32.0,33.5
1961-01-16,0.0,36.0,25.0,30.5
1961-01-17,0.0,48.0,26.0,37.0
1961-01-18,0.001,37.0,23.0,30.0
1961-01-19,0.01,31.0,16.0,23.5
1961-01-20,0.001,20.0,6.0,13.0
1961-01-21,0.001,15.0,-2.0,6.5
1961-01-22,0.0,12.0,-6.0,3.0
1961-01-23,0.0,24.0,-5.0,9.5
1961-01-24,0.0,19.0,-3.0,8.0
1961-01-25,0.0,18.0,-7.0,5.5
1961-01-26,0.1,19.0,9.0,14.0
1961-01-27,0.0,13.0,-1.0,6.0
1961-01-28,0.0,22.0,-1.0,10.5
1961-01-29,0.0,18.0,0.0,9.0
1961-01-30,0.001,21.0,2.0,11.5
1961-01-31,0.0,28.0,15.0,21.5
1961-02-01,0.01,27.0,19.0,23.0
1961-02-02,0.001,23.0,12.0,17.5
1961-02-03,0.23,25.0,16.0,20.5
1961-02-04,0.001,27.0,18.0,22.5
1961-02-05,0.0,34.0,15.0,24.5
1961-02-06,0.0,35.0,15.0,25.0
1961-02-07,0.0,36.0,9.0,22.5
1961-02-08,0.0,48.0,17.0,32.5
1961-02-09,0.0,45.0,29.0,37.0
1961-02-10,0.0,41.0,25.0,33.0
1961-02-11,0.04,38.0,31.0,34.5
1961-02-12,0.0,41.0,28.0,34.5
1961-02-13,0.0,47.0,32.0,39.5
1961-02-14,0.0,49.0,28.0,38.5
1961-02-15,0.0,50.0,31.0,40.5
1961-02-16,0.0,38.0,27.0,32.5
1961-02-17,0.0,50.0,38.0,44.0
1961-02-18,0.42,55.0,34.0,44.5
1961-02-19,0.001,39.0,19.0,29.0
1961-02-20,0.0,37.0,17.0,27.0
1961-02-21,0.0,54.0,25.0,39.5
1961-02-22,0.08,45.0,29.0,37.0
1961-02-23,0.05,48.0,39.0,43.5
1961-02-24,0.0,43.0,29.0,36.0
1961-02-25,0.001,32.0,26.0,29.0
1961-02-26,0.001,46.0,24.0,35.0
1961-02-27,0.0,40.0,30.0,35.0
1961-02-28,0.0,44.0,24.0,34.0
1961-03-01,0.001,49.0,28.0,38.5
1961-03-02,0.0,63.0,29.0,46.0
1961-03-03,0.001,55.0,34.0,44.5
1961-03-04,0.39,49.0,35.0,42.0
1961-03-05,0.0,50.0,30.0,40.0
1961-03-06,0.41,48.0,31.0,39.5
1961-03-07,0.0,36.0,26.0,31.0
1961-03-08,0.74,36.0,25.0,30.5
1961-03-09,0.04,38.0,26.0,32.0
1961-03-10,0.0,37.0,16.0,26.5
1961-03-11,0.0,40.0,33.0,36.5
1961-03-12,0.0,40.0,25.0,32.5
1961-03-13,1.1,38.0,35.0,36.5
1961-03-14,0.01,50.0,32.0,41.0
1961-03-15,0.001,45.0,30.0,37.5
1961-03-16,0.0,35.0,23.0,29.0
1961-03-17,0.0,33.0,26.0,29.5
1961-03-18,0.09,35.0,28.0,31.5
1961-03-19,0.03,41.0,32.0,36.5
1961-03-20,0.0,42.0,29.0,35.5
1961-03-21,0.62,44.0,35.0,39.5
1961-03-22,0.03,45.0,38.0,41.5
1961-03-23,0.02,41.0,36.0,38.5
1961-03-24,0.02,53.0,36.0,44.5
1961-03-25,0.0,60.0,33.0,46.5
1961-03-26,0.0,71.0,47.0,59.0
1961-03-27,0.05,67.0,42.0,54.5
1961-03-28,0.0,49.0,36.0,42.5
1961-03-29,0.0,42.0,30.0,36.0
1961-03-30,0.0,43.0,24.0,33.5
1961-03-31,0.001,47.0,28.0,37.5
1961-04-01,0.02,42.0,28.0,35.0
1961-04-02,0.0,46.0,21.0,33.5
1961-04-03,0.0,51.0,26.0,38.5
1961-04-04,0.0,48.0,25.0,36.5
1961-04-05,0.23,48.0,38.0,43.0
1961-04-06,0.03,45.0,36.0,40.5
1961-04-07,0.02,45.0,34.0,39.5
1961-04-08,0.0,40.0,24.0,32.0
1961-04-09,0.15,37.0,31.0,34.0
1961-04-10,0.02,46.0,32.0,39.0
1961-04-11,0.001,50.0,31.0,40.5
1961-04-12,0.17,45.0,36.0,40.5
1961-04-13,0.02,49.0,33.0,41.0
1961-04-14,0.001,52.0,36.0,44.0
1961-04-15,0.0,45.0,39.0,42.0
1961-04-16,0.76,39.0,29.0,34.0
1961-04-17,0.05,41.0,30.0,35.5
1961-04-18,0.0,56.0,35.0,45.5
1961-04-19,0.0,54.0,33.0,43.5
1961-04-20,0.04,55.0,40.0,47.5
1961-04-21,0.55,65.0,47.0,56.0
1961-04-22,0.21,58.0,43.0,50.5
1961-04-23,0.05,62.0,43.0,52.5
1961-04-24,0.21,71.0,40.0,55.5
1961-04-25,0.19,44.0,38.0,41.0
1961-04-26,0.03,64.0,40.0,52.0
1961-04-27,0.02,60.0,47.0,53.5
1961-04-28,0.06,52.0,37.0,44.5
1961-04-29,0.0,58.0,32.0,45.0
1961-04-30,0.001,64.0,38.0,51.0
1961-05-01,0.0,54.0,30.0,42.0
